delta_ap,moric_plus,offload_bin
0.0,0.09156626506024096,0
0.0,-0.5144601542416453,0
0.0,0.13343373493975905,0
0.0625,-0.8897814910025706,1
-0.05,-0.5347043701799485,0
-0.0833333333333333,0.3954819277108434,0
0.0,-0.6715938303341902,0
0.0,-0.5469151670951157,0
0.0,0.402710843373494,0
-0.0481060606060606,-0.8798200514138818,0
0.0,-0.15584832904884316,0
0.0,-0.5954370179948586,0
-0.2083333333333332,-0.830655526992288,0
0.0,-0.19665809768637532,0
0.0,0.4174698795180723,0
-0.1666666666666667,-0.6227506426735219,0
0.0,-0.5700514138817481,0
0.373015873015873,0.8575301204819277,1
0.5,0.7108433734939759,1
-0.0833333333333333,-0.9501928020565553,0
0.0,-0.6870179948586118,0
0.0,-0.2660668380462725,0
0.8296296296296297,0.9864457831325302,1
0.0,-0.08322622107969146,0
0.0,0.4990963855421687,0
0.0,0.277710843373494,0
0.0,-0.8618251928020566,0
0.125,0.42409638554216866,1
0.2747175141242937,0.3424698795180723,1
0.0499999999999999,0.24156626506024095,1
0.5,0.4746987951807229,1
0.0,0.5271084337349398,0
-0.3333333333333333,-0.8431876606683805,0
0.0,-0.3052699228791774,0
0.0,-0.31105398457583544,0
0.0,0.04939759036144578,0
0.0,0.06927710843373494,0
0.0,-0.8615038560411311,0
0.0,0.0822289156626506,0
0.0,-0.6947300771208227,0
0.0,0.41656626506024097,0
0.0,-0.33354755784061696,0
0.0888888888888889,0.6822289156626506,1
0.5555555555555556,0.9903614457831326,1
0.0,0.413855421686747,0
-0.2424242424242423,-0.4248071979434447,0
0.0,0.422289156626506,0
0.1071428571428571,-0.21272493573264784,1
-0.1071428571428572,-0.8994215938303342,0
0.2013888888888889,0.8704819277108434,1
0.0,-0.27152956298200515,0
0.0,-0.01799485861182515,0
0.0,-0.5086760925449871,0
0.0,-0.5951156812339331,0
0.0,-0.0012853470437017567,0
0.0142203548085901,0.31234939759036146,1
0.0,-0.40906169665809766,0
0.0,0.29819277108433734,0
0.0,-0.19890745501285345,0
0.0,-0.19601542416452444,0
0.0,-0.6715938303341902,0
0.0447527910685805,0.7695783132530121,1
0.0,-0.702120822622108,0
0.3333333333333332,0.7602409638554217,1
0.0,-0.125,0
0.0,0.3009036144578313,0
0.0,-0.17320051413881743,0
0.0,0.24969879518072288,0
0.0833333333333332,-0.8994215938303342,1
0.0,0.059939759036144576,0
0.0,0.1789156626506024,0
0.0,-0.18219794344473006,0
-0.0576190476190475,-0.8701799485861182,0
0.0482142857142856,0.6376506024096386,1
-0.1666666666666666,-0.8107326478149101,0
0.0,0.2680722891566265,0
0.0833333333333332,0.3545180722891566,1
0.0,0.0855421686746988,0
0.0,0.04969879518072289,0
-0.05,-0.8415809768637532,0
0.3721590909090909,0.9891566265060241,1
0.1666666666666667,-0.5292416452442159,1
0.2386955636955637,-0.8178020565552699,1
0.0,0.17018072289156627,0
0.0,0.34879518072289156,0
0.0,0.4587349397590361,0
0.0,0.1789156626506024,0
0.0333333333333333,0.3533132530120482,1
0.0416666666666666,-0.6095758354755785,1
0.0,0.03614457831325301,0
0.0,-0.33419023136246784,0
0.6666666666666667,0.8734939759036144,1
0.0,0.46566265060240963,0
0.0,0.4174698795180723,0
0.0,0.16957831325301204,0
0.0,-0.125,0
0.0,-0.2789203084832905,0
0.0,0.14578313253012049,0
-0.7142857142857143,-0.9125964010282777,0
0.0,0.21385542168674698,0
0.0,-0.2773136246786633,0
0.0,-0.9765424164524421,0
0.0,-0.14074550128534702,0
0.3,0.8719879518072289,1
0.0,0.02469879518072289,0
-0.5,-0.676413881748072,0
0.0,-0.37724935732647813,0
0.0,0.0713855421686747,0
0.0,0.5822289156626506,0
0.0666666666666666,0.6843373493975904,1
0.128849902534113,0.8551204819277108,1
0.0,-0.16548843187660667,0
0.0,0.02319277108433735,0
0.1545454545454546,-0.23168380462724936,1
-0.0592828224407172,-0.8923521850899743,0
0.0,0.16686746987951806,0
0.0,-0.1580976863753213,0
0.2261904761904761,0.6608433734939759,1
0.0,-0.5485218508997429,0
0.095220964323647,0.7816265060240963,1
0.0,-0.5877249357326478,0
0.0,0.11295180722891567,0
0.0,-0.5253856041131105,0
0.0,0.24909638554216867,0
0.0,0.12831325301204818,0
0.0,-0.31330334190231357,0
0.0317460317460316,0.16626506024096385,1
0.0,0.053313253012048194,0
0.0,-0.7101542416452442,0
-0.25,-0.9183804627249357,0
0.0,0.21536144578313254,0
0.0,-0.045629820051413916,0
0.0,-0.08579691516709509,0
0.0,0.4322289156626506,0
0.0,-0.47236503856041134,0
0.0,0.5433734939759036,0
0.0,-0.22525706940874035,0
0.2,0.6054216867469879,1
0.0,0.7870481927710843,0
0.0,-0.11407455012853474,0
0.0,0.020481927710843374,0
0.1825292397660819,0.7096385542168675,1
0.5,0.9066265060240963,1
0.0,-0.3544344473007712,0
0.0,0.1292168674698795,0
0.0,-0.4569408740359897,0
-0.409090909090909,-0.734254498714653,0
0.0,-0.6227506426735219,0
0.5354166666666667,0.8430722891566265,1
0.0,-0.8126606683804627,0
0.0,-0.5154241645244215,0
0.6666666666666667,0.7786144578313253,1
0.1666666666666667,0.3144578313253012,1
0.0833333333333333,0.8674698795180723,1
0.0,-0.5408097686375322,0
0.0,-0.5231362467866324,0
0.0,-0.42223650385604117,0
0.6666666666666667,0.3858433734939759,1
0.0,-0.07005141388174807,0
0.0,0.5240963855421686,0
0.0991541353383458,-0.6217866323907455,1
-0.1730769230769231,-0.8676092544987146,0
0.0,-0.0263496143958869,0
0.1666666666666667,0.35602409638554217,1
0.1333333333333333,0.5683734939759036,1
0.1666666666666666,0.13403614457831325,1
0.0,0.26506024096385544,0
-0.75,-0.7503213367609254,0
0.0,-0.2663881748071979,0
0.0,-0.5363110539845759,0
0.086080586080586,0.4783132530120482,1
0.0,-0.8055912596401028,0
0.0,-0.06041131105398456,0
0.0,-0.30494858611825193,0
0.1666666666666667,0.7496987951807229,1
0.0535714285714284,0.3180722891566265,1
0.1966666666666665,0.7325301204819277,1
0.1781249999999999,0.9442771084337349,1
0.25,0.43795180722891563,1
0.0,0.491566265060241,0
-0.1989283592224767,-0.9463367609254498,0
0.0,0.7322289156626506,0
0.0,-0.28727506426735216,0
0.0,-0.3123393316195373,0
0.0,0.059939759036144576,0
0.0,0.23102409638554217,0
0.0,-0.6799485861182519,0
0.0,-0.8126606683804627,0
0.0,0.3674698795180723,0
0.0,-0.8274421593830334,0
0.0,-0.36696658097686374,0
0.0,-0.705012853470437,0
0.0,0.43734939759036146,0
0.1666666666666667,-0.5311696658097687,1
0.0,0.1966867469879518,0
0.1859126984126985,0.8442771084337349,1
0.0,-0.2432519280205655,0
0.0,-0.6330334190231363,0
0.0416666666666666,0.20903614457831327,1
0.0,-0.644280205655527,0
0.0,-0.045629820051413916,0
0.1111111111111111,0.5653614457831325,1
-0.0833333333333333,0.21686746987951808,0
0.8333333333333334,0.9789156626506024,1
-0.1041666666666666,0.7421686746987952,0
0.0833333333333333,0.7530120481927711,1
0.2286096256684492,0.9448795180722892,1
0.0,0.011746987951807229,0
-0.1666666666666667,-0.7702442159383034,0
0.0,0.277710843373494,0
0.1397979797979799,0.8418674698795181,1
0.8571428571428572,0.8686746987951808,1
0.0,0.3153614457831325,0
0.0178571428571429,0.37289156626506026,1
0.0,0.1924698795180723,0
0.0,-0.4209511568123393,0
0.0,0.07801204819277109,0
0.0,-0.15006426735218514,0
0.5,0.4542168674698795,1
-0.0522186147186147,-0.6298200514138818,0
0.0,-0.3811053984575835,0
0.0,-0.06555269922879181,0
0.0,0.46566265060240963,0
0.0,0.23343373493975902,0
0.0,0.20542168674698796,0
0.0374999999999999,0.6003012048192771,1
0.1314285714285714,0.5198795180722892,1
0.0,0.08795180722891566,0
0.0,0.8346385542168675,0
0.0,-0.4836118251928021,0
0.0,-0.3759640102827764,0
0.0,-0.2075835475578406,0
0.0833333333333333,0.4990963855421687,1
0.1904761904761904,0.7644578313253012,1
0.0124999999999999,-0.7165809768637532,1
0.0,-0.6622750642673522,0
0.0,-0.10025706940874035,0
0.0148705096073517,0.7466867469879518,1
0.0,0.13102409638554216,0
0.0,-0.43958868894601544,0
0.0,0.4018072289156627,0
0.0,0.2569277108433735,0
0.096590909090909,-0.6783419023136247,1
0.0,-0.3917095115681234,0
-0.2777777777777777,-0.875,0
0.0,0.23042168674698796,0
-0.0799999999999999,-0.2699228791773779,0
0.0,-0.12917737789203088,0
-0.25,-0.9704370179948586,0
0.0,0.5885542168674699,0
0.0,-0.23875321336760924,0
0.0833333333333333,0.4743975903614458,1
0.0,0.4003012048192771,0
0.0,-0.775706940874036,0
0.0,0.28102409638554215,0
0.0,-0.29787917737789205,0
0.1666666666666667,0.7376506024096385,1
0.0,0.6259036144578313,0
0.0,-0.4569408740359897,0
0.0,0.22951807228915663,0
-0.1,-0.47911311053984573,0
0.0,-0.4572622107969152,0
0.0,-0.3791773778920309,0
0.0,-0.23264781491002573,0
-0.1333333333333333,-0.6381748071979434,0
0.0,0.186144578313253,0
1.0,0.8322289156626506,1
0.0,-0.958547557840617,0
0.0,-0.03213367609254503,0
-0.3333333333333333,-0.8743573264781491,0
0.0009049773755657,0.5460843373493975,1
0.1904761904761904,0.644277108433735,1
0.6666666666666667,0.6289156626506024,1
-0.1666666666666667,-0.42898457583547556,0
-0.0833333333333333,-0.8184447300771208,0
0.0,-0.14588688946015427,0
0.1666666666666666,0.2743975903614458,1
0.0,0.00572289156626506,0
0.0,0.8198795180722892,0
-0.05,-0.6969794344473008,0
0.0,-0.10475578406169661,0
0.0,0.6966867469879519,0
0.0,0.20903614457831327,0
-0.0666666666666666,-0.8534704370179949,0
0.0,0.16295180722891567,0
0.0,-0.34704370179948585,0
0.0,0.03493975903614458,0
0.0,-0.4733290488431876,0
0.3571428571428572,0.7975903614457831,1
0.0,-0.6115038560411311,0
0.0,0.056325301204819274,0
0.0454545454545454,-0.4736503856041131,1
0.0,-0.7252570694087404,0
0.0,-0.37146529562982,0
0.8,0.8198795180722892,1
0.0,-0.20951156812339333,0
0.6083333333333334,0.9930722891566265,1
0.0,-0.4501928020565553,0
0.0,-0.17223650385604117,0
0.0,-0.23425449871465298,0
0.0,-0.7381105398457584,0
0.0666666666666666,0.36716867469879516,1
0.0,0.463855421686747,0
0.236111111111111,0.7460843373493976,1
0.0,0.7340361445783132,0
0.0,-0.6211439588688946,0
0.0,-0.4119537275064268,0
-0.0746031746031746,-0.9659383033419023,0
0.106060606060606,0.9843373493975903,1
0.0,-0.2143316195372751,0
0.0,0.8322289156626506,0
0.0,0.4075301204819277,0
0.0,0.14216867469879518,0
0.0,0.5653614457831325,0
0.05,0.6843373493975904,1
0.0,-0.38399742930591263,0
0.0,-0.16934447300771205,0
0.0,0.2283132530120482,0
0.0,0.043373493975903614,0
0.0333333333333333,0.9189759036144578,1
0.0,-0.955012853470437,0
0.0,-0.10122107969151672,0
0.0,-0.702120822622108,0
0.0,0.33765060240963857,0
-0.0178571428571428,-0.7079048843187661,0
0.0,-0.8823907455012854,0
0.0,-0.4707583547557841,0
0.0,-0.17577120822622105,0
0.1666666666666667,0.6503012048192771,1
0.0,0.029518072289156625,0
-0.0178571428571427,-0.08772493573264784,0
0.0,0.6493975903614457,0
0.0,-0.4447300771208226,0
0.0,-0.43284061696658094,0
-0.1833333333333333,-0.7599614395886889,0
0.1666666666666667,0.528012048192771,1
0.0,-0.7381105398457584,0
0.0,-0.38335475578406175,0
-0.05,-0.5417737789203085,0
0.0,-0.7940231362467867,0
0.9375,0.9972891566265061,1
0.0,0.0213855421686747,0
0.0,0.5289156626506024,0
0.0833333333333332,0.702710843373494,1
0.0,-0.08836760925449871,0
0.25,-0.9254498714652957,1
0.0,0.44216867469879517,0
0.0,-0.11535989717223649,0
0.0571428571428571,-0.19280205655526994,1
0.5,0.8518072289156626,1
0.1233766233766233,0.9466867469879519,1
0.5,0.6298192771084338,1
0.0,-0.08579691516709509,0
0.1333333333333333,0.6822289156626506,1
1.0,0.855722891566265,1
-0.0428571428571429,-0.4569408740359897,0
0.0,-0.22557840616966585,0
0.0,-0.22557840616966585,0
0.0,0.21144578313253012,0
0.0,-0.5176735218508998,0
0.0,-0.3123393316195373,0
0.1666666666666667,-0.5739074550128535,1
0.0,0.16355421686746988,0
0.3333333333333332,0.8051204819277108,1
0.3125,0.9274096385542169,1
0.0,0.0891566265060241,0
0.0374603174603175,0.9081325301204819,1
0.177579365079365,0.39156626506024095,1
0.0158730158730158,-0.3512210796915167,1
0.0,-0.09318766066838047,0
0.0,-0.2336118251928021,0
0.0,0.37921686746987954,0
0.0,-0.41034704370179953,0
0.0,-0.7133676092544987,0
0.0,-0.36664524421593825,0
0.0,0.738855421686747,0
0.0,-0.15584832904884316,0
0.6666666666666667,0.7349397590361446,1
0.5,0.7367469879518073,1
0.0,-0.11793059125964012,0
0.0,0.005421686746987952,0
0.0,-0.10282776349614398,0
-0.0471611721611721,-0.8984575835475579,0
0.0,-0.15392030848329052,0
-0.1071428571428572,-0.6201799485861182,0
0.1196428571428571,0.6981927710843373,1
-0.0833333333333333,-0.6982647814910026,0
0.0,-0.2133676092544987,0
-0.1388888888888888,-0.8274421593830334,0
0.1166666666666665,-0.5327763496143959,1
-0.1333333333333333,0.012650602409638554,0
0.3928571428571428,0.7370481927710844,1
0.0,0.3521084337349398,0
0.0,-0.7390745501285347,0
0.0,-0.3187660668380463,0
-0.5,-0.6715938303341902,0
0.0,-0.11150385604113111,0
0.0,0.49819277108433735,0
0.0277777777777776,0.7403614457831326,1
0.0757575757575756,-0.2956298200514139,1
-0.3227513227513228,-0.9958226221079691,0
0.0,0.3216867469879518,0
0.0805555555555556,-0.9530848329048843,1
0.6666666666666667,0.7945783132530121,1
0.0,0.16897590361445783,0
0.1876543209876542,0.983132530120482,1
0.0,0.4743975903614458,0
0.0,-0.4344473007712082,0
0.0,-0.6609897172236504,0
0.0,0.3132530120481928,0
0.0,-0.41259640102827766,0
0.0,0.4307228915662651,0
0.0,-0.5231362467866324,0
0.0,0.2683734939759036,0
0.0,0.15,0
0.1333333333333333,0.20150602409638554,1
0.0,0.8418674698795181,0
0.1333333333333333,0.7626506024096386,1
-0.1333333333333333,0.2996987951807229,0
0.0,-0.49550128534704374,0
0.0454545454545454,-0.4084190231362468,1
0.0,0.1466867469879518,0
0.0,-0.6770565552699228,0
0.3333333333333333,-0.23232647814910024,1
0.0,0.7551204819277109,0
0.75,0.8496987951807229,1
-0.1088417329796639,-0.663560411311054,0
0.0,-0.47589974293059123,0
-0.1428571428571428,-0.3550771208226221,0
0.3166666666666666,0.6873493975903614,1
0.0,-0.0427377892030848,0
-0.1666666666666666,-0.06362467866323906,0
0.0,-0.7516066838046273,0
-0.0321881779547682,-0.8088046272493573,0
0.0999999999999998,0.6873493975903614,1
0.0809481216457961,0.8090361445783133,1
0.3333333333333333,0.9346385542168675,1
0.5,0.8506024096385543,1
0.0,-0.7988431876606684,0
-0.1666666666666667,-0.22847043701799485,0
0.0,0.0963855421686747,0
0.0,0.411144578313253,0
-0.1592255210676263,-0.8158740359897172,0
0.25,0.8587349397590361,1
0.0,0.15210843373493976,0
0.0,0.42409638554216866,0
0.0,0.21144578313253012,0
0.0,0.553012048192771,0
0.0,0.25873493975903616,0
0.0777777777777777,0.644277108433735,1
0.2035347985347986,0.9897590361445783,1
0.0,-0.48811053984575836,0
0.5,0.980722891566265,1
0.0,-0.5269922879177378,0
0.0,0.0,0
0.0,-0.20212082262210795,0
0.0,0.2533132530120482,0
0.0,0.3463855421686747,0
0.5,0.338855421686747,1
0.0,-0.11600257069408737,0
0.6666666666666667,0.7433734939759036,1
0.0,-0.5620179948586118,0
0.1666666666666667,0.6840361445783133,1
0.0,-0.9373393316195373,0
0.5,-0.33451156812339333,1
-0.2333333333333332,-0.9527634961439588,0
0.0,-0.38399742930591263,0
0.0,0.0,0
0.097972972972973,0.9271084337349398,1
0.0,-0.03149100257069404,0
1.0,0.8906626506024097,1
0.0,-0.2638174807197944,0
0.0,-0.06940874035989719,0
0.0,-0.6818766066838047,0
-0.6666666666666667,-0.9858611825192802,0
0.0588235294117647,-0.7336118251928021,1
0.0,0.15632530120481927,0
0.0,0.402710843373494,0
0.0,0.6572289156626506,0
0.0,-0.3582904884318766,0
0.0,-0.06458868894601544,0
0.05,0.8063253012048193,1
-0.1401515151515152,-0.5716580976863753,0
0.0,-0.9331619537275064,0
0.0,0.5629518072289157,0
-0.3333333333333333,-0.727827763496144,0
0.0,-0.5764781491002571,0
0.0,0.0,0
0.0,-0.37724935732647813,0
0.0,-0.4829691516709511,0
-0.6666666666666667,-0.9672236503856041,0
0.0,0.5671686746987952,0
-0.0982142857142858,-0.8046272493573265,0
0.0,-0.5568766066838047,0
0.0,-0.45212082262210795,0
-0.0784090909090908,-0.9469794344473008,0
0.1333333333333333,0.9451807228915663,1
0.0,0.32379518072289154,0
-0.0002480158730158,0.4990963855421687,0
-0.1428571428571429,-0.9508354755784062,0
0.0,0.6343373493975903,0
-0.078853046594982,-0.9974293059125964,0
-0.1071428571428572,-0.4215938303341902,0
0.0,0.25903614457831325,0
-0.4166666666666666,-0.945694087403599,0
0.0,0.40963855421686746,0
0.0,0.017771084337349398,0
-0.1666666666666666,-0.9125964010282777,0
0.0,0.04246987951807229,0
0.0,0.41295180722891567,0
0.0,-0.6147172236503856,0
0.0,-0.842866323907455,0
0.1749999999999999,0.45481927710843373,1
-0.5,-0.5141388174807198,0
0.0662393162393162,0.6382530120481927,1
0.0,-0.5636246786632391,0
0.5,0.6153614457831326,1
0.0,0.40512048192771083,0
-0.1547619047619047,-0.9354113110539846,0
0.0,0.5033132530120482,0
0.0591672348175675,-0.9508354755784062,1
0.0,0.36716867469879516,0
0.0,0.21024096385542168,0
-0.2095238095238095,-0.9222365038560412,0
0.5,0.4828313253012048,1
0.5,0.8885542168674698,1
-0.0499999999999999,-0.9321979434447301,0
0.6666666666666667,-0.7522493573264781,1
-0.25,-0.967866323907455,0
0.5,0.5162650602409639,1
0.0,0.27590361445783135,0
0.0,0.6924698795180723,0
0.0,-0.15006426735218514,0
0.0,-0.9955012853470437,0
0.0333333333333333,-0.9183804627249357,1
0.0,-0.5925449871465296,0
-0.3333333333333332,-0.971401028277635,0
0.0,0.42409638554216866,0
0.0,0.0427710843373494,0
-0.5,-0.9938946015424165,0
0.2807017543859649,0.8867469879518072,1
0.1333333333333333,0.686144578313253,1
0.0,0.2427710843373494,0
0.3666666666666666,0.9774096385542169,1
0.0,-0.018637532133676138,0
0.0,-0.3688946015424165,0
0.05,0.4343373493975904,1
0.0,0.7518072289156627,0
0.0,0.0006024096385542169,0
0.0,-0.9887532133676092,0
0.1666666666666667,0.3846385542168675,1
0.0,-0.16548843187660667,0
0.1452922077922078,0.5972891566265061,1
0.0,-0.5494858611825193,0
0.0,-0.484254498714653,0
0.0,0.5132530120481927,0
0.0,-0.4537275064267352,0
0.0,-0.009640102827763508,0
0.1333333333333333,-0.5279562982005142,1
0.0,-0.12371465295629824,0
0.0,0.2969879518072289,0
0.1190476190476189,0.5906626506024096,1
0.0,0.0,0
0.0,0.13825301204819276,0
0.0,-0.4209511568123393,0
0.0959520085636195,0.9978915662650603,1
0.0,-0.6519922879177378,0
0.0,0.10271084337349398,0
0.0,0.575,0
0.2533333333333333,0.29096385542168673,1
0.0,-0.36086118251928023,0
-0.0833333333333333,0.4072289156626506,0
0.0,-0.4572622107969152,0
0.9615384615384616,0.8051204819277108,1
0.0,-0.7194730077120823,0
0.1428571428571428,-0.9469794344473008,1
0.467741935483871,0.611144578313253,1
0.0,-0.7808483290488432,0
0.0,-0.7972365038560412,0
0.1388888888888888,-0.7972365038560412,1
0.0,0.41957831325301204,0
-0.2395065789473683,-0.9736503856041131,0
0.2148760330578512,0.9876506024096385,1
0.0,-0.5716580976863753,0
0.0,0.6069277108433735,0
0.0,-0.048521850899742924,0
-0.1214285714285713,0.03463855421686747,0
0.0,0.48012048192771084,0
0.0,0.3963855421686747,0
0.0,-0.5485218508997429,0
0.1666666666666667,0.25301204819277107,1
-0.6666666666666667,0.22259036144578312,0
-0.080952380952381,-0.22268637532133673,0
0.0,0.04939759036144578,0
0.0,-0.21529562982005146,0
0.0,0.33042168674698796,0
0.5,-0.8582904884318766,1
0.0,0.536144578313253,0
0.0268129474011827,-0.9354113110539846,1
-0.0384615384615384,-0.9264138817480719,0
0.1666666666666666,0.5364457831325301,1
0.0,-0.45179948586118257,0
0.0,0.1930722891566265,0
0.1666666666666667,0.7716867469879518,1
0.0,0.4753012048192771,0
0.0,0.5463855421686747,0
0.0,0.23373493975903614,0
0.0,0.36265060240963853,0
0.0,-0.4640102827763496,0
0.0,-0.08386889460154245,0
0.0833333333333333,-0.5700514138817481,1
-0.2121212121212121,0.11626506024096385,0
0.0126050420168066,-0.27442159383033415,1
0.0,0.2743975903614458,0
0.0,-0.5279562982005142,0
0.6666666666666667,0.9849397590361446,1
0.0,-0.4672236503856041,0
0.0,-0.5054627249357326,0
0.6666666666666667,-0.8701799485861182,1
-0.0519480519480519,-0.9672236503856041,0
0.0,0.6319277108433735,0
0.075,0.5656626506024096,1
-0.1428571428571429,-0.9273778920308483,0
0.4,0.8451807228915663,1
0.0,-0.20919023136246784,0
0.0,-0.9347686375321337,0
0.0,-0.3711439588688946,0
0.0,-0.30109254498714655,0
0.0,-0.45822622107969146,0
0.0,-0.5748714652956298,0
0.0,-0.10282776349614398,0
0.0078431372549021,0.9677710843373494,1
0.0,-0.5739074550128535,0
0.0,-0.692159383033419,0
-0.1714285714285714,-0.9158097686375322,0
0.0,-0.061375321336760935,0
0.0,0.21024096385542168,0
0.0,0.12289156626506025,0
0.0,0.1674698795180723,0
0.0476190476190476,0.6201807228915662,1
0.0,-0.17577120822622105,0
0.0,0.26506024096385544,0
0.1666666666666667,0.7379518072289156,1
0.0,0.7171686746987952,0
0.0,0.7337349397590361,0
0.3777777777777777,0.5509036144578313,1
0.0,0.21445783132530122,0
0.0,-0.5077120822622108,0
-0.5,-0.5469151670951157,0
0.0,-0.2271850899742931,0
0.0,0.15632530120481927,0
0.0,0.19457831325301206,0
0.0,0.02108433734939759,0
0.0,-0.35025706940874035,0
0.0,0.20421686746987952,0
0.0,0.6234939759036144,0
-0.011111111111111,-0.9524421593830334,0
-0.25,-0.727827763496144,0
0.032258064516129,0.55,1
0.0,-0.5812982005141388,0
0.0,-0.11343187660668386,0
0.14,0.980722891566265,1
0.0,-0.37982005141388175,0
0.0,-0.22429305912596398,0
0.0,-0.3547557840616966,0
0.0,0.5123493975903615,0
0.0,0.26506024096385544,0
-0.0999999999999999,-0.9177377892030848,0
-0.1666666666666667,-0.804305912596401,0
0.1666666666666667,0.6457831325301204,1
0.0,0.7060240963855422,0
0.0,0.5174698795180723,0
0.0,0.1614457831325301,0
-0.2269841269841269,-0.6330334190231363,0
0.0,0.3882530120481928,0
0.5,0.46656626506024096,1
0.1111111111111111,0.958433734939759,1
0.0,0.7189759036144578,0
0.1964285714285714,0.6177710843373494,1
0.0,-0.6343187660668381,0
0.0,0.18042168674698794,0
0.0,0.3256024096385542,0
0.0,0.702710843373494,0
0.0,0.686144578313253,0
0.0,-0.27442159383033415,0
0.0,-0.0025706940874036244,0
0.4595238095238094,0.6150602409638555,1
0.0,-0.23746786632390748,0
0.0,0.1493975903614458,0
0.0,0.03313253012048193,0
0.0,-0.1812339331619537,0
0.0,-0.6597043701799485,0
0.0,-0.8139460154241646,0
0.2777777777777777,0.5789156626506025,1
0.0,0.18644578313253013,0
0.0,-0.8255141388174807,0
0.0,0.4243975903614458,0
0.1666666666666667,0.7771084337349398,1
0.0,-0.07487146529562982,0
-0.026107226107226,-0.6237146529562982,0
0.173611111111111,0.7680722891566265,1
0.5,0.8337349397590361,1
0.0,0.03162650602409638,0
0.0,-0.8708226221079691,0
0.0,0.821987951807229,0
0.0,0.4418674698795181,0
0.5,0.4831325301204819,1
0.0,0.46566265060240963,0
0.0,-0.05719794344473006,0
0.0,-0.512853470437018,0
0.0,0.1493975903614458,0
0.5416666666666665,0.8876506024096386,1
-0.1333333333333333,0.19879518072289157,0
0.0,-0.45212082262210795,0
0.0,0.3102409638554217,0
-0.0547360248447204,0.19036144578313252,0
0.0,0.016566265060240965,0
0.0,0.12289156626506025,0
0.25,0.47650602409638554,1
0.0,-0.2888817480719794,0
0.0,0.6954819277108434,0
0.0,-0.004177377892030876,0
0.0,-0.45629820051413883,0
0.5,-0.7088688946015425,1
0.0,-0.6291773778920309,0
0.0909090909090909,0.4397590361445783,1
0.1090909090909091,-0.5154241645244215,1
0.0777777777777777,0.4683734939759036,1
0.0,0.24156626506024095,0
0.0,0.630421686746988,0
0.2388888888888889,0.8975903614457831,1
-0.2166666666666666,0.3737951807228916,0
0.0,-0.30751928020565555,0
0.0,-0.640745501285347,0
0.0,-0.3348329048843187,0
0.0,-0.6143958868894601,0
0.1674603174603174,0.7930722891566265,1
0.0,0.10391566265060241,0
0.0,0.6578313253012048,0
0.0,0.3825301204819277,0
0.3333333333333333,0.7171686746987952,1
0.0,-0.8393316195372751,0
-0.3333333333333332,-0.5340616966580977,0
0.0,0.03162650602409638,0
0.0416666666666666,0.5879518072289157,1
0.0,0.4243975903614458,0
0.0,-0.17544987146529567,0
0.0,-0.4511568123393316,0
0.0,-0.09704370179948585,0
0.1777643260694107,0.6795180722891566,1
0.0,-0.1542416452442159,0
0.05,0.7680722891566265,1
0.0,0.6370481927710844,0
0.1006836779822762,0.38734939759036147,1
0.0,0.7030120481927711,0
0.0,0.26957831325301207,0
0.0,0.4346385542168675,0
0.0,0.4951807228915663,0
0.0,-0.5568766066838047,0
0.0714285714285714,0.5096385542168674,1
-0.2424242424242423,-0.9595115681233933,0
0.0,-0.27152956298200515,0
0.0,-0.2663881748071979,0
0.0,-0.7271850899742931,0
0.1204258976317799,0.9433734939759036,1
0.0519480519480519,0.8051204819277108,1
0.0,-0.21111825192802058,0
